ANO_EXERCICIO;COD_REFERENCIA;COD_ORUN_O;COD_ORUN_U;COD_ESFE;COD_FUNC;COD_SBFU;COD_PROG;COD_ACAO;COD_LOCG;COD_MOMENTO
2008;235155;26000O;26278U;10;12;212;0681;04450000;04450043;1
2008;234810;26000O;26278U;10;12;212;0681;04450000;;1
2008;832492;26000O;26278U;10;12;306;0750;20120000;20120043;4
2008;829849;26000O;26278U;10;12;306;0750;20120000;;4
2008;832368;26000O;26278U;10;12;331;0750;20110000;20110043;4
2008;829725;26000O;26278U;10;12;331;0750;20110000;;4
2008;830993;26000O;26278U;10;12;363;1062;29920000;29920043;1
2008;830993;26000O;26278U;10;12;363;1062;29920000;29920043;5
2008;828316;26000O;26278U;10;12;363;1062;29920000;;1
2008;828316;26000O;26278U;10;12;363;1062;29920000;;5
2008;830889;26000O;26278U;10;12;363;1062;29940000;29940043;1
2008;827935;26000O;26278U;10;12;363;1062;29940000;;1
2008;831538;26000O;26278U;10;12;364;1073;40020000;40020043;1
2008;828851;26000O;26278U;10;12;364;1073;40020000;;1
2008;831647;26000O;26278U;10;12;364;1073;40040000;40040043;1
2008;828920;26000O;26278U;10;12;364;1073;40040000;;1
2008;848705;26000O;26278U;10;12;364;1073;40080000;40080043;1
2008;846253;26000O;26278U;10;12;364;1073;40080000;;1
2008;832638;26000O;26278U;10;12;364;1073;40090000;40090043;1
2008;832638;26000O;26278U;10;12;364;1073;40090000;40090043;5
2008;829968;26000O;26278U;10;12;364;1073;40090000;;1
2008;829968;26000O;26278U;10;12;364;1073;40090000;;5
2008;831825;26000O;26278U;10;12;364;1073;63280000;63280043;1
2008;829155;26000O;26278U;10;12;364;1073;63280000;;1
2008;848844;26000O;26278U;10;12;364;1375;40060000;40060043;1
2008;848844;26000O;26278U;10;12;364;1375;40060000;40060043;5
2008;846392;26000O;26278U;10;12;364;1375;40060000;;1
2008;846392;26000O;26278U;10;12;364;1375;40060000;;5
2008;832244;26000O;26278U;10;12;365;0750;20100000;20100043;4
2008;829584;26000O;26278U;10;12;365;0750;20100000;;4
2008;871350;26000O;26278U;10;12;571;1375;86670000;86670043;1
2008;871199;26000O;26278U;10;12;571;1375;86670000;;1
2008;830338;26000O;26278U;10;28;846;0901;00050000;00050043;8
2008;236704;26000O;26278U;10;28;846;0901;00050000;;8
2008;152529;26000O;26278U;20;09;272;0089;01810000;01810043;5
2008;136618;26000O;26278U;20;09;272;0089;01810000;;5
2008;832120;26000O;26278U;20;12;301;0750;20040000;20040043;4
2008;829460;26000O;26278U;20;12;301;0750;20040000;;4
2008;831687;26000O;26278U;20;12;302;1073;40860000;40860043;1
2008;831687;26000O;26278U;20;12;302;1073;40860000;40860043;5
2008;829012;26000O;26278U;20;12;302;1073;40860000;;1
2008;829012;26000O;26278U;20;12;302;1073;40860000;;5
2008;848761;26000O;26279U;10;12;122;1073;09HB0000;09HB0001;5
2008;846309;26000O;26279U;10;12;122;1073;09HB0000;;5
2008;832493;26000O;26279U;10;12;306;0750;20120000;20120022;4
2008;829850;26000O;26279U;10;12;306;0750;20120000;;4
2008;832369;26000O;26279U;10;12;331;0750;20110000;20110022;4
2008;829726;26000O;26279U;10;12;331;0750;20110000;;4
2008;830994;26000O;26279U;10;12;363;1062;29920000;29920022;1
2008;830994;26000O;26279U;10;12;363;1062;29920000;29920022;5
2008;828317;26000O;26279U;10;12;363;1062;29920000;;1
2008;828317;26000O;26279U;10;12;363;1062;29920000;;5
2008;880536;26000O;26279U;10;12;364;1073;1H730000;1H730101;1
2008;880454;26000O;26279U;10;12;364;1073;1H730000;;1
2008;880537;26000O;26279U;10;12;364;1073;1H740000;1H740101;1
2008;880455;26000O;26279U;10;12;364;1073;1H740000;;1
2008;880538;26000O;26279U;10;12;364;1073;1H750000;1H750101;1
2008;880456;26000O;26279U;10;12;364;1073;1H750000;;1
2008;831539;26000O;26279U;10;12;364;1073;40020000;40020022;1
2008;828852;26000O;26279U;10;12;364;1073;40020000;;1
2008;831648;26000O;26279U;10;12;364;1073;40040000;40040022;1
2008;828921;26000O;26279U;10;12;364;1073;40040000;;1
2008;848706;26000O;26279U;10;12;364;1073;40080000;40080022;1
2008;846254;26000O;26279U;10;12;364;1073;40080000;;1
2008;832639;26000O;26279U;10;12;364;1073;40090000;40090022;1
2008;832639;26000O;26279U;10;12;364;1073;40090000;40090022;5
2008;829969;26000O;26279U;10;12;364;1073;40090000;;1
2008;829969;26000O;26279U;10;12;364;1073;40090000;;5
2008;848845;26000O;26279U;10;12;364;1375;40060000;40060022;1
2008;848845;26000O;26279U;10;12;364;1375;40060000;40060022;5
2008;846393;26000O;26279U;10;12;364;1375;40060000;;1
2008;846393;26000O;26279U;10;12;364;1375;40060000;;5
2008;832245;26000O;26279U;10;12;365;0750;20100000;20100022;4
2008;829585;26000O;26279U;10;12;365;0750;20100000;;4
2008;871351;26000O;26279U;10;12;571;1375;86670000;86670022;1
2008;871200;26000O;26279U;10;12;571;1375;86670000;;1
2008;896978;26000O;26279U;10;28;846;0901;00050000;00050033;8
2008;896977;26000O;26279U;10;28;846;0901;00050000;;8
2008;152321;26000O;26279U;20;09;272;0089;01810000;01810022;5
2008;136676;26000O;26279U;20;09;272;0089;01810000;;5
2008;894784;26000O;26279U;20;12;301;0750;20040000;20040022;4
2008;894665;26000O;26279U;20;12;301;0750;20040000;;4
2008;848762;26000O;26280U;10;12;122;1073;09HB0000;09HB0001;5
2008;846310;26000O;26280U;10;12;122;1073;09HB0000;;5
2008;830801;26000O;26280U;10;12;128;1067;45720000;45720035;1
2008;828001;26000O;26280U;10;12;128;1067;45720000;;1
2008;205517;26000O;26280U;10;12;212;0681;03210000;03210035;1
2008;136752;26000O;26280U;10;12;212;0681;03210000;;1
2008;205521;26000O;26280U;10;12;212;0681;03280000;03280035;1
2008;136756;26000O;26280U;10;12;212;0681;03280000;;1
2008;205535;26000O;26280U;10;12;212;0681;03340000;03340035;1
2008;136762;26000O;26280U;10;12;212;0681;03340000;;1
2008;832494;26000O;26280U;10;12;306;0750;20120000;20120035;4
2008;829851;26000O;26280U;10;12;306;0750;20120000;;4
2008;832370;26000O;26280U;10;12;331;0750;20110000;20110035;4
2008;829727;26000O;26280U;10;12;331;0750;20110000;;4
2008;880543;26000O;26280U;10;12;364;1073;1H800000;1H800101;1
2008;880461;26000O;26280U;10;12;364;1073;1H800000;;1
2008;848707;26000O;26280U;10;12;364;1073;40080000;40080035;1
2008;846255;26000O;26280U;10;12;364;1073;40080000;;1
2008;832640;26000O;26280U;10;12;364;1073;40090000;40090035;1
2008;832640;26000O;26280U;10;12;364;1073;40090000;40090035;5
2008;829970;26000O;26280U;10;12;364;1073;40090000;;1
2008;829970;26000O;26280U;10;12;364;1073;40090000;;5
2008;832246;26000O;26280U;10;12;365;0750;20100000;20100035;4
2008;829603;26000O;26280U;10;12;365;0750;20100000;;4
2008;830340;26000O;26280U;10;28;846;0901;00050000;00050035;8
2008;236706;26000O;26280U;10;28;846;0901;00050000;;8
2008;205551;26000O;26280U;20;09;272;0089;01810000;01810035;5
2008;136748;26000O;26280U;20;09;272;0089;01810000;;5
2008;832122;26000O;26280U;20;12;301;0750;20040000;20040035;4
2008;829462;26000O;26280U;20;12;301;0750;20040000;;4
2008;848763;26000O;26281U;10;12;122;1073;09HB0000;09HB0001;5
2008;846311;26000O;26281U;10;12;122;1073;09HB0000;;5
2008;830802;26000O;26281U;10;12;128;1067;45720000;45720028;1
2008;828002;26000O;26281U;10;12;128;1067;45720000;;1
2008;832495;26000O;26281U;10;12;306;0750;20120000;20120028;4
2008;829852;26000O;26281U;10;12;306;0750;20120000;;4
2008;832371;26000O;26281U;10;12;331;0750;20110000;20110028;4
2008;829728;26000O;26281U;10;12;331;0750;20110000;;4
2008;831457;26000O;26281U;10;12;362;1061;29910000;29910028;1
2008;831457;26000O;26281U;10;12;362;1061;29910000;29910028;5
2008;828217;26000O;26281U;10;12;362;1061;29910000;;1
2008;828217;26000O;26281U;10;12;362;1061;29910000;;5
2008;880544;26000O;26281U;10;12;364;1073;1H810000;1H810101;1
2008;880462;26000O;26281U;10;12;364;1073;1H810000;;1
2008;831541;26000O;26281U;10;12;364;1073;40020000;40020028;1
2008;828854;26000O;26281U;10;12;364;1073;40020000;;1
2008;831650;26000O;26281U;10;12;364;1073;40040000;40040028;1
2008;828923;26000O;26281U;10;12;364;1073;40040000;;1
2008;848708;26000O;26281U;10;12;364;1073;40080000;40080028;1
2008;846256;26000O;26281U;10;12;364;1073;40080000;;1
2008;832641;26000O;26281U;10;12;364;1073;40090000;40090028;1
2008;832641;26000O;26281U;10;12;364;1073;40090000;40090028;5
2008;829971;26000O;26281U;10;12;364;1073;40090000;;1
2008;829971;26000O;26281U;10;12;364;1073;40090000;;5
2008;848847;26000O;26281U;10;12;364;1375;40060000;40060028;1
2008;848847;26000O;26281U;10;12;364;1375;40060000;40060028;5
2008;846395;26000O;26281U;10;12;364;1375;40060000;;1
2008;846395;26000O;26281U;10;12;364;1375;40060000;;5
2008;832247;26000O;26281U;10;12;365;0750;20100000;20100028;4
2008;829604;26000O;26281U;10;12;365;0750;20100000;;4
2008;871352;26000O;26281U;10;12;571;1375;86670000;86670028;1
2008;871201;26000O;26281U;10;12;571;1375;86670000;;1
2008;830341;26000O;26281U;10;28;846;0901;00050000;00050028;8
2008;236938;26000O;26281U;10;28;846;0901;00050000;;8
2008;152347;26000O;26281U;20;09;272;0089;01810000;01810028;5
2008;136810;26000O;26281U;20;09;272;0089;01810000;;5
2008;832123;26000O;26281U;20;12;301;0750;20040000;20040028;4
2008;829463;26000O;26281U;20;12;301;0750;20040000;;4
2008;831690;26000O;26281U;20;12;302;1073;40860000;40860028;1
2008;831690;26000O;26281U;20;12;302;1073;40860000;40860028;5
2008;829015;26000O;26281U;20;12;302;1073;40860000;;1
2008;829015;26000O;26281U;20;12;302;1073;40860000;;5
2008;848764;26000O;26282U;10;12;122;1073;09HB0000;09HB0001;5
2008;846312;26000O;26282U;10;12;122;1073;09HB0000;;5
2008;832496;26000O;26282U;10;12;306;0750;20120000;20120031;4
2008;829853;26000O;26282U;10;12;306;0750;20120000;;4
2008;832372;26000O;26282U;10;12;331;0750;20110000;20110031;4
2008;829729;26000O;26282U;10;12;331;0750;20110000;;4
2008;831458;26000O;26282U;10;12;362;1061;29910000;29910031;1
2008;831458;26000O;26282U;10;12;362;1061;29910000;29910031;5
2008;828218;26000O;26282U;10;12;362;1061;29910000;;1
2008;828218;26000O;26282U;10;12;362;1061;29910000;;5
2008;830997;26000O;26282U;10;12;363;1062;29920000;29920031;1
2008;830997;26000O;26282U;10;12;363;1062;29920000;29920031;5
2008;828320;26000O;26282U;10;12;363;1062;29920000;;1
2008;828320;26000O;26282U;10;12;363;1062;29920000;;5
2008;891559;26000O;26282U;10;12;364;1073;10G10000;10G10101;1
2008;891213;26000O;26282U;10;12;364;1073;10G10000;;1
2008;831542;26000O;26282U;10;12;364;1073;40020000;40020031;1
2008;828855;26000O;26282U;10;12;364;1073;40020000;;1
2008;831651;26000O;26282U;10;12;364;1073;40040000;40040031;1
2008;828924;26000O;26282U;10;12;364;1073;40040000;;1
2008;848709;26000O;26282U;10;12;364;1073;40080000;40080031;1
2008;846257;26000O;26282U;10;12;364;1073;40080000;;1
2008;832642;26000O;26282U;10;12;364;1073;40090000;40090031;1
2008;832642;26000O;26282U;10;12;364;1073;40090000;40090031;5
2008;829972;26000O;26282U;10;12;364;1073;40090000;;1
2008;829972;26000O;26282U;10;12;364;1073;40090000;;5
2008;848848;26000O;26282U;10;12;364;1375;40060000;40060031;1
2008;848848;26000O;26282U;10;12;364;1375;40060000;40060031;5
2008;846396;26000O;26282U;10;12;364;1375;40060000;;1
2008;846396;26000O;26282U;10;12;364;1375;40060000;;5
2008;832248;26000O;26282U;10;12;365;0750;20100000;20100031;4
2008;829605;26000O;26282U;10;12;365;0750;20100000;;4
2008;871353;26000O;26282U;10;12;571;1375;86670000;86670031;1
2008;871202;26000O;26282U;10;12;571;1375;86670000;;1
2008;830342;26000O;26282U;10;28;846;0901;00050000;00050031;8
2008;236708;26000O;26282U;10;28;846;0901;00050000;;8
2008;206167;26000O;26282U;20;09;272;0089;01810000;01810031;5
2008;136870;26000O;26282U;20;09;272;0089;01810000;;5
2008;832124;26000O;26282U;20;12;301;0750;20040000;20040031;4
2008;829464;26000O;26282U;20;12;301;0750;20040000;;4
2008;848765;26000O;26283U;10;12;122;1073;09HB0000;09HB0001;5
2008;846313;26000O;26283U;10;12;122;1073;09HB0000;;5
2008;830803;26000O;26283U;10;12;128;1067;45720000;45720054;1
2008;828003;26000O;26283U;10;12;128;1067;45720000;;1
2008;832497;26000O;26283U;10;12;306;0750;20120000;20120054;4
2008;829854;26000O;26283U;10;12;306;0750;20120000;;4
2008;832373;26000O;26283U;10;12;331;0750;20110000;20110054;4
2008;829730;26000O;26283U;10;12;331;0750;20110000;;4
2008;891561;26000O;26283U;10;12;364;1073;10FR0000;10FR0101;1
2008;891215;26000O;26283U;10;12;364;1073;10FR0000;;1
2008;891552;26000O;26283U;10;12;364;1073;10FS0000;10FS0101;1
2008;891205;26000O;26283U;10;12;364;1073;10FS0000;;1
2008;831543;26000O;26283U;10;12;364;1073;40020000;40020054;1
2008;828856;26000O;26283U;10;12;364;1073;40020000;;1
2008;831652;26000O;26283U;10;12;364;1073;40040000;40040054;1
2008;828925;26000O;26283U;10;12;364;1073;40040000;;1
2008;848710;26000O;26283U;10;12;364;1073;40080000;40080054;1
2008;846258;26000O;26283U;10;12;364;1073;40080000;;1
2008;832643;26000O;26283U;10;12;364;1073;40090000;40090054;1
2008;832643;26000O;26283U;10;12;364;1073;40090000;40090054;5
2008;829973;26000O;26283U;10;12;364;1073;40090000;;1
2008;829973;26000O;26283U;10;12;364;1073;40090000;;5
2008;848849;26000O;26283U;10;12;364;1375;40060000;40060054;1
2008;848849;26000O;26283U;10;12;364;1375;40060000;40060054;5
2008;846397;26000O;26283U;10;12;364;1375;40060000;;1
2008;846397;26000O;26283U;10;12;364;1375;40060000;;5
2008;832249;26000O;26283U;10;12;365;0750;20100000;20100054;4
2008;829606;26000O;26283U;10;12;365;0750;20100000;;4
2008;871354;26000O;26283U;10;12;571;1375;86670000;86670054;1
2008;871203;26000O;26283U;10;12;571;1375;86670000;;1
2008;830343;26000O;26283U;10;28;846;0901;00050000;00050054;8
2008;236710;26000O;26283U;10;28;846;0901;00050000;;8
2008;872588;26000O;26283U;10;28;846;0901;07160000;07160054;8
2008;872583;26000O;26283U;10;28;846;0901;07160000;;8
2008;152415;26000O;26283U;20;09;272;0089;01810000;01810054;5
2008;136918;26000O;26283U;20;09;272;0089;01810000;;5
2008;832125;26000O;26283U;20;12;301;0750;20040000;20040054;4
2008;829465;26000O;26283U;20;12;301;0750;20040000;;4
2008;848766;26000O;26284U;10;12;122;1073;09HB0000;09HB0001;5
2008;846314;26000O;26284U;10;12;122;1073;09HB0000;;5
2008;832498;26000O;26284U;10;12;306;0750;20120000;20120043;4
2008;829855;26000O;26284U;10;12;306;0750;20120000;;4
2008;832374;26000O;26284U;10;12;331;0750;20110000;20110043;4
2008;829731;26000O;26284U;10;12;331;0750;20110000;;4
2008;848711;26000O;26284U;10;12;364;1073;40080000;40080043;1
2008;846259;26000O;26284U;10;12;364;1073;40080000;;1
2008;832644;26000O;26284U;10;12;364;1073;40090000;40090043;1
2008;832644;26000O;26284U;10;12;364;1073;40090000;40090043;5
2008;829974;26000O;26284U;10;12;364;1073;40090000;;1
2008;829974;26000O;26284U;10;12;364;1073;40090000;;5
2008;848850;26000O;26284U;10;12;364;1375;40060000;40060043;1
2008;848850;26000O;26284U;10;12;364;1375;40060000;40060043;5
2008;846398;26000O;26284U;10;12;364;1375;40060000;;1
2008;846398;26000O;26284U;10;12;364;1375;40060000;;5
2008;832250;26000O;26284U;10;12;365;0750;20100000;20100043;4
2008;829607;26000O;26284U;10;12;365;0750;20100000;;4
2008;830344;26000O;26284U;10;28;846;0901;00050000;00050043;8
2008;236712;26000O;26284U;10;28;846;0901;00050000;;8
2008;206733;26000O;26284U;20;09;272;0089;01810000;01810043;5
2008;136978;26000O;26284U;20;09;272;0089;01810000;;5
2008;894787;26000O;26284U;20;12;301;0750;20040000;20040043;4
2008;894692;26000O;26284U;20;12;301;0750;20040000;;4
2008;848767;26000O;26285U;10;12;122;1073;09HB0000;09HB0001;5
2008;846315;26000O;26285U;10;12;122;1073;09HB0000;;5
2008;830804;26000O;26285U;10;12;128;1067;45720000;45720031;1
2008;828004;26000O;26285U;10;12;128;1067;45720000;;1
2008;832499;26000O;26285U;10;12;306;0750;20120000;20120031;4
2008;829856;26000O;26285U;10;12;306;0750;20120000;;4
2008;832375;26000O;26285U;10;12;331;0750;20110000;20110031;4
2008;829732;26000O;26285U;10;12;331;0750;20110000;;4
2008;891478;26000O;26285U;10;12;364;1073;10GZ0000;10GZ0101;1
2008;891216;26000O;26285U;10;12;364;1073;10GZ0000;;1
2008;891558;26000O;26285U;10;12;364;1073;10G00000;10G00101;1
2008;891212;26000O;26285U;10;12;364;1073;10G00000;;1
2008;831545;26000O;26285U;10;12;364;1073;40020000;40020031;1
2008;828858;26000O;26285U;10;12;364;1073;40020000;;1
2008;831654;26000O;26285U;10;12;364;1073;40040000;40040031;1
2008;828927;26000O;26285U;10;12;364;1073;40040000;;1
2008;848712;26000O;26285U;10;12;364;1073;40080000;40080031;1
2008;846260;26000O;26285U;10;12;364;1073;40080000;;1
2008;832645;26000O;26285U;10;12;364;1073;40090000;40090031;1
2008;832645;26000O;26285U;10;12;364;1073;40090000;40090031;5
2008;829975;26000O;26285U;10;12;364;1073;40090000;;1
2008;829975;26000O;26285U;10;12;364;1073;40090000;;5
2008;848851;26000O;26285U;10;12;364;1375;40060000;40060031;1
2008;848851;26000O;26285U;10;12;364;1375;40060000;40060031;5
2008;846399;26000O;26285U;10;12;364;1375;40060000;;1
2008;846399;26000O;26285U;10;12;364;1375;40060000;;5
2008;832251;26000O;26285U;10;12;365;0750;20100000;20100031;4
2008;829608;26000O;26285U;10;12;365;0750;20100000;;4
2008;871355;26000O;26285U;10;12;571;1375;86670000;86670031;1
2008;871204;26000O;26285U;10;12;571;1375;86670000;;1
2008;881756;26000O;26285U;10;28;846;0901;00050000;00050031;8
2008;881747;26000O;26285U;10;28;846;0901;00050000;;8
2008;203029;26000O;26285U;20;09;272;0089;01810000;01810031;5
2008;137038;26000O;26285U;20;09;272;0089;01810000;;5
2008;832127;26000O;26285U;20;12;301;0750;20040000;20040031;4
2008;829467;26000O;26285U;20;12;301;0750;20040000;;4
2008;848768;26000O;26286U;10;12;122;1073;09HB0000;09HB0001;5
2008;846316;26000O;26286U;10;12;122;1073;09HB0000;;5
2008;830805;26000O;26286U;10;12;128;1067;45720000;45720016;1
2008;828005;26000O;26286U;10;12;128;1067;45720000;;1
2008;850136;26000O;26286U;10;12;306;0750;20120000;20120016;4
2008;829857;26000O;26286U;10;12;306;0750;20120000;;4
2008;852023;26000O;26286U;10;12;331;0750;20110000;20110016;4
2008;829733;26000O;26286U;10;12;331;0750;20110000;;4
2008;831655;26000O;26286U;10;12;364;1073;40040000;40040016;1
2008;828928;26000O;26286U;10;12;364;1073;40040000;;1
2008;848713;26000O;26286U;10;12;364;1073;40080000;40080016;1
2008;846261;26000O;26286U;10;12;364;1073;40080000;;1
2008;832646;26000O;26286U;10;12;364;1073;40090000;40090016;1
2008;832646;26000O;26286U;10;12;364;1073;40090000;40090016;5
2008;829976;26000O;26286U;10;12;364;1073;40090000;;1
2008;829976;26000O;26286U;10;12;364;1073;40090000;;5
2008;848852;26000O;26286U;10;12;364;1375;40060000;40060016;1
2008;848852;26000O;26286U;10;12;364;1375;40060000;40060016;5
2008;846400;26000O;26286U;10;12;364;1375;40060000;;1
2008;846400;26000O;26286U;10;12;364;1375;40060000;;5
2008;850135;26000O;26286U;10;12;365;0750;20100000;20100016;4
2008;829609;26000O;26286U;10;12;365;0750;20100000;;4
2008;217129;26000O;26286U;20;09;272;0089;01810000;01810016;5
2008;137094;26000O;26286U;20;09;272;0089;01810000;;5
2008;894789;26000O;26286U;20;12;301;0750;20040000;20040016;4
2008;894693;26000O;26286U;20;12;301;0750;20040000;;4
2008;891590;26000O;26290U;10;12;122;1449;09HB0000;09HB0001;5
2008;891267;26000O;26290U;10;12;122;1449;09HB0000;;5
2008;891585;26000O;26290U;10;12;122;1449;20000000;20000053;1
2008;891585;26000O;26290U;10;12;122;1449;20000000;20000053;5
2008;891239;26000O;26290U;10;12;122;1449;20000000;;1
2008;891239;26000O;26290U;10;12;122;1449;20000000;;5
2008;896807;26000O;26290U;10;12;122;1449;22720000;22720001;1
2008;896805;26000O;26290U;10;12;122;1449;22720000;;1
2008;891759;26000O;26290U;10;12;126;1449;40140000;40140001;1
2008;891268;26000O;26290U;10;12;126;1449;40140000;;1
2008;891761;26000O;26290U;10;12;126;1449;40220000;40220001;1
2008;891270;26000O;26290U;10;12;126;1449;40220000;;1
2008;891583;26000O;26290U;10;12;128;1449;45720000;45720053;1
2008;891237;26000O;26290U;10;12;128;1449;45720000;;1
2008;896804;26000O;26290U;10;12;131;1449;46410000;46410001;1
2008;896802;26000O;26290U;10;12;131;1449;46410000;;1
2008;891762;26000O;26290U;10;12;212;1449;62910000;62910001;1
2008;891271;26000O;26290U;10;12;212;1449;62910000;;1
2008;891589;26000O;26290U;10;12;306;1449;20120000;20120053;4
2008;891243;26000O;26290U;10;12;306;1449;20120000;;4
2008;891588;26000O;26290U;10;12;331;1449;20110000;20110053;4
2008;891242;26000O;26290U;10;12;331;1449;20110000;;4
2008;891760;26000O;26290U;10;12;362;1449;40170000;40170001;1
2008;891269;26000O;26290U;10;12;362;1449;40170000;;1
2008;891763;26000O;26290U;10;12;364;1449;65030000;65030001;1
2008;891272;26000O;26290U;10;12;364;1449;65030000;;1
2008;891764;26000O;26290U;10;12;364;1449;82570000;82570001;1
2008;891273;26000O;26290U;10;12;364;1449;82570000;;1
2008;891587;26000O;26290U;10;12;365;1449;20100000;20100053;4
2008;891241;26000O;26290U;10;12;365;1449;20100000;;4
2008;891758;26000O;26290U;10;12;573;1449;40000000;40000001;1
2008;891266;26000O;26290U;10;12;573;1449;40000000;;1
2008;891584;26000O;26290U;20;09;272;1449;01810000;01810053;5
2008;891238;26000O;26290U;20;09;272;1449;01810000;;5
2008;891586;26000O;26290U;20;12;301;1449;20040000;20040053;4
2008;891240;26000O;26290U;20;12;301;1449;20040000;;4
